,bps,clean_sheets,element_type,news_added,now_cost,own_goals,penalties_missed,photo,points_per_game,red_cards,second_name,threat,web_name,yellow_cards,Player,PID,Team,Apps,Minutes,Goals,Assists,xG,xA,xG90,xA90,Position
270,116,3,3,2019-01-11T15:01:19Z,53,0,0,50232.jpg,2.2,0,Shelvey,118,Shelvey,0,Jonjo Shelvey,314,Newcastle United,11,743,0,1,0.62,1.6,0.08,0.19,Unfilled
271,171,6,3,2019-01-02T23:31:17Z,48,0,0,28147.jpg,2.0,0,Diamé,146,Diamé,3,Mohamed Diamé,390,Newcastle United,23,1848,0,0,0.89,0.13,0.04,0.01,Unfilled
272,110,5,3,2018-07-05T14:31:07Z,51,0,0,104953.jpg,1.8,0,Atsu,233,Atsu,2,Christian Atsu,378,Newcastle United,20,1169,0,0,1.33,1.17,0.1,0.09,Unfilled
273,197,5,3,2019-01-18T15:01:19Z,44,0,0,153127.jpg,3.1,1,Hayden,121,Hayden,0,Isaac Hayden,212,Newcastle United,15,1024,1,3,0.45,1.79,0.04,0.16,Unfilled
274,280,9,4,,61,0,0,168580.jpg,2.8,0,Pérez,521,Pérez,1,Ayoze Pérez,60,Newcastle United,27,2133,4,1,4.02,3.02,0.17,0.13,Unfilled
275,282,5,2,2019-01-18T15:01:19Z,47,0,0,119471.jpg,4.2,0,Schär,156,Schär,8,Fabian Schär,66,Newcastle United,16,1327,3,1,1.8,0.36,0.12,0.02,Unfilled
276,56,1,4,2019-01-02T23:01:17Z,56,0,0,196118.jpg,1.7,0,Muto,134,Muto,0,Yoshinori Muto,130,Newcastle United,12,466,1,0,1.02,0.28,0.2,0.05,Unfilled
277,288,7,4,2018-09-23T00:01:15Z,59,0,0,57134.jpg,4.3,0,Rondón,795,Rondón,1,Salomón Rondón,30,Newcastle United,22,1716,7,4,7.28,1.96,0.38,0.1,Unfilled
278,244,3,2,2018-12-29T16:31:16Z,44,0,0,57145.jpg,2.8,0,Fernández,68,Fernández,2,Federico Fernández,303,Newcastle United,15,1266,0,1,0.08,0.39,0.01,0.03,Unfilled
279,113,3,3,,45,0,0,180135.jpg,3.3,0,Longstaff,75,Longstaff,1,Sean Longstaff,228,Newcastle United,8,643,1,0,0.27,0.51,0.04,0.07,Unfilled
280,3,0,2,,44,0,0,159039.jpg,1.0,0,Barreca,0,Barreca,0,Antonio Barreca,343,Newcastle United,1,3,0,0,0.0,0.0,0.0,0.0,Unfilled
281,261,4,4,2019-02-02T17:01:21Z,54,0,0,84939.jpg,4.1,0,Ings,655,Ings,1,Danny Ings,32,Southampton,18,1276,7,1,8.13,1.77,0.57,0.12,Unfilled
282,414,4,1,2018-10-11T09:01:15Z,44,0,0,58376.jpg,2.9,0,McCarthy,0,McCarthy,1,Alex McCarthy,287,Southampton,25,2250,0,0,0.0,0.0,0.0,0.0,Unfilled
283,181,4,2,2018-11-29T15:01:15Z,48,0,0,40146.jpg,2.6,0,Bertrand,87,Bertrand,5,Ryan Bertrand,171,Southampton,13,1170,1,0,0.62,1.46,0.05,0.11,Unfilled
284,134,1,2,2019-01-02T23:01:16Z,41,0,0,80447.jpg,1.8,0,Yoshida,67,Yoshida,0,Maya Yoshida,321,Southampton,9,800,0,0,0.29,0.48,0.03,0.05,Unfilled
285,273,4,2,2019-01-26T19:01:20Z,42,0,0,58822.jpg,2.9,0,Soares,103,Cédric,4,Cédric Soares,173,Southampton,18,1494,1,2,0.27,1.14,0.02,0.07,Unfilled
286,227,3,2,2018-12-22T14:01:17Z,42,0,0,88900.jpg,2.4,0,Stephens,139,Stephens,3,Jack Stephens,187,Southampton,17,1271,1,0,1.46,0.23,0.1,0.02,Unfilled
287,206,4,2,2019-01-22T11:01:19Z,42,2,0,167075.jpg,2.2,0,Hoedt,41,Hoedt,2,Wesley Hoedt,344,Southampton,13,1170,0,0,0.59,0.02,0.05,0.0,Unfilled
288,39,0,3,2019-01-07T10:31:16Z,46,0,0,17339.jpg,3.0,0,Davis,2,Davis,0,Steven Davis,328,Southampton,3,96,0,1,0.0,0.45,0.0,0.42,Unfilled
289,206,1,3,,51,1,0,101178.jpg,3.1,0,Ward-Prowse,203,Ward-Prowse,2,James Ward-Prowse,81,Southampton,15,1018,3,0,2.24,1.58,0.2,0.14,Unfilled
290,299,2,3,2019-01-31T11:31:19Z,44,0,0,132015.jpg,2.6,2,Højbjerg,314,Højbjerg,6,Pierre-Emile Højbjerg,68,Southampton,20,1780,3,1,1.51,1.33,0.08,0.07,Unfilled
291,276,7,3,2018-12-22T14:01:17Z,53,0,0,83283.jpg,3.1,0,Redmond,525,Redmond,2,Nathan Redmond,80,Southampton,27,2340,3,2,3.53,2.78,0.14,0.11,Unfilled
292,223,4,3,2019-01-10T16:01:17Z,47,0,0,151086.jpg,2.2,0,Lemina,172,Lemina,5,Mario Lemina,347,Southampton,18,1484,0,1,0.81,0.99,0.05,0.06,Unfilled
293,180,3,3,2019-02-09T17:01:21Z,51,0,0,91047.jpg,2.3,0,Armstrong,319,Armstrong,2,Stuart Armstrong,96,Southampton,21,1115,3,0,1.9,0.84,0.15,0.07,Unfilled
294,88,1,4,2018-12-16T13:31:16Z,48,0,0,20452.jpg,2.1,0,Long,224,Long,2,Shane Long,172,Southampton,17,798,1,1,1.93,0.86,0.22,0.1,Unfilled
295,94,4,4,2019-01-28T15:31:21Z,55,0,1,78356.jpg,1.8,0,Austin,360,Austin,1,Charlie Austin,107,Southampton,19,787,2,1,3.58,0.92,0.41,0.1,Unfilled
296,56,0,4,2019-01-11T15:01:19Z,56,0,0,61548.jpg,1.9,0,Gabbiadini,167,Gabbiadini,0,Manolo Gabbiadini,179,Southampton,12,459,1,0,1.76,0.24,0.34,0.05,Unfilled
297,44,1,1,,43,0,0,107265.jpg,6.5,0,Gunn,0,Gunn,0,Angus Gunn,402,Southampton,2,180,0,0,0.0,0.0,0.0,0.0,Unfilled
298,310,3,2,2018-08-18T18:01:12Z,46,0,0,93100.jpg,2.1,0,Vestergaard,80,Vestergaard,2,Jannik Vestergaard,232,Southampton,18,1589,0,0,0.28,0.53,0.02,0.03,Unfilled
299,207,0,2,2019-01-19T17:31:20Z,42,0,0,169359.jpg,2.0,0,Targett,124,Targett,2,Matt Targett,329,Southampton,14,1098,0,3,0.48,2.11,0.04,0.17,Unfilled
300,46,0,4,2019-02-24T17:31:21Z,50,0,0,220598.jpg,2.2,0,Obafemi,127,Obafemi,1,Michael Obafemi,219,Southampton,6,131,1,1,1.89,0.34,1.3,0.23,Unfilled
301,6,0,4,2019-01-12T20:31:18Z,45,0,0,153371.jpg,1.0,0,Gallagher,0,Gallagher,0,Sam Gallagher,391,Southampton,2,7,0,0,0.0,0.0,0.0,0.0,Unfilled
302,499,9,1,2018-08-31T12:31:13Z,55,0,0,37915.jpg,4.5,0,Lloris,0,Lloris,0,Hugo Lloris,288,Tottenham,23,2070,0,0,0.0,0.0,0.0,0.0,Unfilled
303,36,0,1,2018-09-22T16:01:13Z,47,0,0,39215.jpg,2.5,0,Vorm,0,Vorm,0,Michel Vorm,292,Tottenham,2,180,0,0,0.0,0.0,0.0,0.0,Unfilled
304,503,10,2,,60,0,0,55605.jpg,3.4,0,Alderweireld,170,Alderweireld,2,Toby Alderweireld,289,Tottenham,25,2169,0,0,0.34,0.23,0.01,0.01,Unfilled
305,248,6,2,2019-02-21T15:01:20Z,58,0,0,38290.jpg,4.0,0,Rose,187,Rose,4,Danny Rose,290,Tottenham,16,1179,0,3,0.75,1.82,0.06,0.14,Unfilled
306,263,3,2,2018-12-16T16:01:17Z,59,0,0,39194.jpg,2.9,1,Vertonghen,90,Vertonghen,1,Jan Vertonghen,157,Tottenham,15,1299,1,0,0.65,0.21,0.05,0.01,Unfilled
307,234,4,2,2019-01-24T22:01:20Z,56,0,0,115556.jpg,2.5,0,Davies,87,Davies,2,Ben Davies,293,Tottenham,17,1264,0,0,0.29,1.7,0.02,0.12,Unfilled
308,448,8,2,2018-12-15T14:01:16Z,62,0,0,77794.jpg,4.6,0,Trippier,112,Trippier,2,Kieran Trippier,158,Tottenham,21,1738,1,3,0.45,3.9,0.02,0.2,Unfilled
309,60,1,2,,42,0,0,158534.jpg,6.7,0,Walker-Peters,9,Walker-Peters,0,Kyle Walker-Peters,330,Tottenham,3,102,0,3,0.33,0.23,0.29,0.2,Unfilled
310,292,5,2,2018-11-10T20:01:16Z,58,0,0,173904.jpg,4.0,0,Sánchez,128,Sánchez,2,Davinson Sánchez,216,Tottenham,15,1243,1,1,1.53,0.51,0.11,0.04,Unfilled
311,116,2,2,2018-12-08T23:01:18Z,58,0,0,80226.jpg,3.0,0,Aurier,45,Aurier,1,Serge Aurier,387,Tottenham,8,566,0,2,0.14,1.27,0.02,0.2,Unfilled
312,195,5,3,2019-02-23T15:01:19Z,47,0,0,93264.jpg,2.7,0,Dier,74,Dier,3,Eric Dier,104,Tottenham,15,1139,2,0,0.82,1.04,0.06,0.08,Unfilled
313,74,1,3,2018-11-03T22:01:14Z,49,0,0,39104.jpg,1.4,0,Dembélé,1,Dembélé,1,Mousa Dembélé,291,Tottenham,10,518,0,0,0.03,0.0,0.01,0.0,Unfilled
314,191,4,3,2019-02-10T16:01:21Z,60,0,0,62974.jpg,3.5,0,Lamela,428,Lamela,1,Erik Lamela,57,Tottenham,16,790,4,2,3.71,2.02,0.42,0.23,Unfilled
315,460,5,3,2018-09-27T12:31:15Z,94,0,0,80607.jpg,4.5,0,Eriksen,447,Eriksen,2,Christian Eriksen,46,Tottenham,24,1782,5,9,3.28,5.09,0.17,0.26,Unfilled
316,28,1,3,2018-12-04T15:01:17Z,49,0,0,54756.jpg,1.4,0,Wanyama,21,Wanyama,0,Victor Wanyama,319,Tottenham,5,147,0,0,0.1,0.0,0.06,0.0,Unfilled
317,415,8,3,2019-01-12T17:31:18Z,89,0,0,85971.jpg,6.4,0,Son,727,Son,2,Heung-Min Son,8,Tottenham,21,1458,11,5,6.68,3.19,0.41,0.2,Unfilled
318,258,6,3,2018-08-18T13:01:12Z,55,0,0,157668.jpg,2.1,0,Winks,70,Winks,4,Harry Winks,176,Tottenham,24,1469,1,0,1.08,0.22,0.07,0.01,Unfilled
319,292,8,3,2019-01-25T13:31:21Z,49,0,0,45268.jpg,2.7,0,Sissoko,128,Sissoko,0,Moussa Sissoko,315,Tottenham,21,1649,0,2,0.68,2.5,0.04,0.14,Unfilled
320,220,10,3,2019-01-07T16:01:16Z,68,0,0,95715.jpg,4.0,0,Rodrigues Moura da Silva,419,Lucas Moura,2,Lucas Rodrigues Moura da Silva,39,Tottenham,22,1455,6,0,5.23,1.37,0.32,0.08,Unfilled
321,67,0,4,,56,1,0,19760.jpg,2.5,0,Llorente,197,Llorente,1,Fernando Llorente,186,Tottenham,11,346,1,3,2.46,1.0,0.64,0.26,Unfilled
322,512,8,4,2019-01-13T19:31:17Z,124,0,0,78830.jpg,6.1,0,Kane,1098,Kane,4,Harry Kane,4,Tottenham,23,1987,15,4,12.84,4.32,0.58,0.2,Unfilled
323,17,0,3,2019-01-31T15:31:19Z,48,0,0,168566.jpg,4.0,0,Nkoudou,0,Nkoudou,0,Georges-Kévin Nkoudou,361,Tottenham,1,3,0,1,0.0,0.61,0.0,18.23,Unfilled
324,48,1,1,,45,0,0,102884.jpg,5.0,0,Gazzaniga,0,Gazzaniga,0,Paulo Gazzaniga,335,Tottenham,2,180,0,0,0.0,0.0,0.0,0.0,Unfilled
325,116,2,2,2018-12-07T16:31:16Z,50,0,0,234908.jpg,3.7,0,Foyth,46,Foyth,2,Juan Foyth,217,Tottenham,7,616,1,0,0.68,0.0,0.1,0.0,Unfilled
326,427,6,2,2019-01-19T17:31:20Z,46,2,0,41338.jpg,3.2,0,Cathcart,223,Cathcart,1,Craig Cathcart,75,Watford,26,2336,3,0,1.7,0.11,0.07,0.0,Unfilled
327,2,0,2,2018-12-13T18:01:16Z,42,0,0,41945.jpg,1.0,0,Prödl,0,Prödl,0,Sebastian Prödl,271,Watford,1,13,0,0,0.0,0.0,0.0,0.0,Unfilled
328,406,5,2,2019-02-09T17:31:22Z,48,0,0,40868.jpg,4.0,0,Holebas,127,Holebas,10,José Holebas,73,Watford,23,1985,3,6,0.56,4.05,0.03,0.18,Unfilled
329,3,0,2,2018-09-26T00:31:14Z,43,0,0,52153.jpg,1.0,0,Britos,0,Britos,0,Miguel Britos,272,Watford,1,12,0,0,0.0,0.0,0.0,0.0,Unfilled
330,150,3,2,2018-12-26T22:01:17Z,44,0,0,85624.jpg,1.9,1,Kabasele,169,Kabasele,1,Christian Kabasele,359,Watford,15,1130,0,0,1.49,0.12,0.12,0.01,Unfilled
331,182,3,2,2018-09-27T15:31:13Z,49,0,0,52940.jpg,3.4,0,Janmaat,41,Janmaat,2,Daryl Janmaat,312,Watford,11,974,0,1,0.24,0.34,0.02,0.03,Unfilled
332,273,5,2,,42,0,0,20145.jpg,2.6,0,Mariappa,58,Mariappa,1,Adrian Mariappa,257,Watford,19,1371,0,0,0.8,0.04,0.05,0.0,Unfilled
333,8,0,2,2018-10-04T16:31:13Z,42,0,0,220166.jpg,1.0,0,Navarro,2,Navarro,0,Marc Navarro,397,Watford,1,86,0,0,0.0,0.0,0.0,0.0,Unfilled
334,100,2,2,,43,0,0,155651.jpg,3.0,0,Masina,12,Masina,2,Adam Masina,349,Watford,7,446,0,1,0.02,0.27,0.0,0.06,Unfilled
335,26,0,3,2018-10-18T16:31:15Z,44,0,0,89085.jpg,1.0,0,Chalobah,31,Chalobah,2,Nathaniel Chalobah,355,Watford,7,190,0,0,0.08,0.22,0.04,0.11,Unfilled
336,75,3,3,2018-07-05T14:31:07Z,50,0,0,43250.jpg,2.3,0,Cleverley,36,Cleverley,1,Tom Cleverley,150,Watford,9,324,1,0,0.17,0.11,0.05,0.03,Unfilled
337,350,8,3,2018-12-01T17:31:14Z,48,0,0,38439.jpg,2.8,1,Capoue,129,Capoue,8,Etienne Capoue,147,Watford,23,2061,1,3,1.1,1.38,0.05,0.06,Unfilled
338,385,5,3,2019-01-19T17:31:20Z,59,1,0,121599.jpg,3.7,0,Doucouré,455,Doucouré,3,Abdoulaye Doucouré,86,Watford,24,2072,3,6,5.16,4.14,0.22,0.18,Unfilled
339,350,6,3,2019-02-02T17:01:21Z,61,0,0,61566.jpg,4.3,0,Pereyra,571,Pereyra,3,Roberto Pereyra,38,Watford,25,2164,6,1,4.76,2.66,0.2,0.11,Unfilled
340,191,6,3,2019-01-13T15:31:18Z,49,0,0,108413.jpg,2.6,0,Hughes,244,Hughes,3,Will Hughes,215,Watford,22,1607,1,3,1.78,2.75,0.1,0.15,Unfilled
341,242,7,3,2018-07-29T09:01:10Z,56,0,0,94924.jpg,4.5,0,Deulofeu,436,Deulofeu,2,Gerard Deulofeu,35,Watford,20,1408,6,4,5.93,4.01,0.38,0.26,Unfilled
342,121,3,4,2018-12-10T19:31:18Z,59,0,0,73426.jpg,2.4,0,Gray,340,Gray,1,Andre Gray,62,Watford,18,785,4,0,3.08,1.03,0.35,0.12,Unfilled
343,312,5,4,2018-10-20T16:31:17Z,59,0,0,41725.jpg,3.7,0,Deeney,779,Deeney,3,Troy Deeney,28,Watford,24,2001,7,3,7.96,3.92,0.36,0.18,Unfilled
344,-1,0,4,2019-01-09T08:59:30Z,50,0,0,20046.jpg,0.5,0,Okaka,26,Okaka,1,Stefano Okaka,368,Watford,2,18,0,0,0.56,0.15,2.78,0.75,Unfilled
345,518,7,1,,46,0,0,9089.jpg,3.9,0,Foster,1,Foster,1,Ben Foster,318,Watford,27,2430,0,0,0.02,0.21,0.0,0.01,Unfilled
346,84,3,3,,46,0,0,157775.jpg,2.4,0,Sema,140,Sema,1,Ken Sema,225,Watford,14,674,1,2,0.79,0.57,0.11,0.08,Unfilled
347,61,0,3,,44,0,0,216058.jpg,2.3,0,Quina,22,Quina,0,Domingos Quina,207,Watford,7,318,1,0,0.2,0.09,0.06,0.03,Unfilled
348,522,4,1,2019-02-01T00:01:20Z,47,0,0,37096.jpg,3.9,0,Fabianski,0,Fabianski,0,Lukasz Fabianski,302,West Ham,27,2430,0,0,0.0,0.05,0.0,0.0,Unfilled
349,184,1,2,2019-01-30T23:31:18Z,50,0,0,55459.jpg,1.7,0,Cresswell,57,Cresswell,1,Aaron Cresswell,261,West Ham,15,1193,0,0,0.18,0.73,0.01,0.05,Unfilled
350,179,1,2,,42,0,0,40669.jpg,1.8,0,Ogbonna,105,Ogbonna,1,Angelo Ogbonna,259,West Ham,15,1145,0,1,0.68,1.11,0.05,0.09,Unfilled
351,294,4,2,2018-12-27T20:31:17Z,43,0,0,20658.jpg,2.4,0,Zabaleta,78,Zabaleta,4,Pablo Zabaleta,282,West Ham,20,1661,0,1,0.1,0.81,0.01,0.04,Unfilled
352,408,4,2,,45,0,0,204480.jpg,2.6,0,Rice,158,Rice,2,Declan Rice,206,West Ham,24,2118,1,0,1.0,0.61,0.04,0.03,Unfilled
353,402,4,2,,43,1,0,219924.jpg,2.4,0,Diop,138,Diop,3,Issa Diop,198,West Ham,25,2250,1,0,1.03,0.18,0.04,0.01,Unfilled
354,217,2,3,2018-10-20T13:01:17Z,43,0,0,105717.jpg,2.0,0,Masuaku,35,Masuaku,1,Arthur Masuaku,367,West Ham,17,1252,0,1,0.03,0.38,0.0,0.03,Unfilled
355,245,4,3,2018-10-27T19:01:15Z,48,0,0,18073.jpg,2.4,1,Noble,105,Noble,5,Mark Noble,146,West Ham,22,1632,1,3,1.16,1.03,0.06,0.06,Unfilled
356,130,1,3,2018-10-20T18:01:17Z,43,0,0,59779.jpg,1.8,0,Obiang,101,Obiang,0,Pedro Obiang,265,West Ham,17,831,0,1,0.53,1.06,0.06,0.12,Unfilled
357,0,0,3,2018-07-05T14:31:07Z,64,0,0,86934.jpg,0.0,0,Lanzini,22,Lanzini,1,Manuel Lanzini,262,West Ham,1,12,0,0,0.11,0.0,0.85,0.0,Unfilled
358,223,5,3,2018-08-26T16:31:13Z,68,0,0,57531.jpg,3.4,0,Antonio,580,Antonio,2,Michail Antonio,55,West Ham,24,1500,4,3,3.9,2.94,0.23,0.18,Unfilled
359,294,2,4,2019-01-29T22:01:22Z,68,0,0,41464.jpg,4.4,0,Arnautovic,654,Arnautovic,3,Marko Arnautovic,31,West Ham,19,1385,7,3,5.87,3.27,0.38,0.21,Unfilled
360,9,0,4,2018-07-12T19:31:08Z,54,0,0,40142.jpg,0.9,0,Carroll,130,Carroll,2,Andy Carroll,263,West Ham,11,348,0,0,1.08,0.28,0.28,0.07,Unfilled
361,67,1,3,2018-12-04T22:31:16Z,48,0,0,54102.jpg,2.2,0,Wilshere,11,Wilshere,2,Jack Wilshere,339,West Ham,5,338,0,1,0.05,0.43,0.01,0.11,Unfilled
362,88,1,3,2018-10-20T16:31:17Z,67,0,0,56377.jpg,3.0,0,Yarmolenko,122,Yarmolenko,2,Andriy Yarmolenko,126,West Ham,9,454,2,0,1.25,0.7,0.25,0.14,Unfilled
363,272,3,2,2018-12-22T17:01:18Z,42,0,0,166640.jpg,2.6,0,Balbuena,167,Balbuena,2,Fabián Balbuena,226,West Ham,17,1473,1,0,2.41,0.15,0.15,0.01,Unfilled
364,491,5,3,,72,0,0,101537.jpg,4.6,0,Pereira Gomes,571,Felipe Anderson,3,Felipe Anderson Pereira Gomes,24,West Ham,27,2316,8,3,4.31,5.37,0.17,0.21,Unfilled
365,290,3,3,2018-11-10T19:01:15Z,50,0,0,18987.jpg,2.7,0,Snodgrass,286,Snodgrass,8,Robert Snodgrass,113,West Ham,26,1676,2,4,1.78,4.48,0.1,0.24,Unfilled
366,87,0,4,2019-01-28T13:31:21Z,62,0,0,155851.jpg,2.2,0,Pérez,90,Lucas,0,Lucas Pérez,115,West Ham,10,367,2,0,0.89,0.77,0.22,0.19,Unfilled
367,37,0,3,2018-09-26T22:31:13Z,43,0,0,42824.jpg,1.4,0,Sánchez,24,Carlos Sánchez,0,Carlos Sánchez,294,West Ham,5,213,0,0,0.06,0.05,0.02,0.02,Unfilled
368,27,1,3,2019-01-30T23:31:18Z,53,0,0,28554.jpg,4.0,0,Nasri,16,Nasri,0,Samir Nasri,326,West Ham,2,139,0,1,0.13,0.2,0.08,0.13,Unfilled
369,440,5,2,2019-01-14T22:01:18Z,46,0,0,90585.jpg,3.2,1,Boly,200,Boly,1,Willy Boly,93,Wolverhampton Wanderers,26,2268,3,0,2.75,0.53,0.11,0.02,Unfilled
370,452,6,2,2019-02-17T15:31:20Z,55,1,0,87835.jpg,3.9,0,Doherty,547,Doherty,3,Matt Doherty,94,Wolverhampton Wanderers,28,2403,3,4,4.13,3.08,0.15,0.12,Unfilled
371,363,6,2,,42,0,0,41727.jpg,2.5,0,Bennett,128,Bennett,9,Ryan Bennett,166,Wolverhampton Wanderers,27,2430,1,0,0.84,0.79,0.03,0.03,Unfilled
372,242,6,3,2019-02-17T13:31:20Z,61,0,0,194634.jpg,3.7,0,Jota,535,Jota,7,Diogo Jota,54,Wolverhampton Wanderers,23,1572,5,2,4.92,3.84,0.28,0.22,Unfilled
373,149,1,3,2018-07-30T18:31:10Z,52,0,0,166324.jpg,2.4,0,Cavaleiro,148,Cavaleiro,1,Ivan Cavaleiro,89,Wolverhampton Wanderers,18,571,3,1,1.85,1.58,0.29,0.25,Unfilled
374,135,5,3,2018-10-01T12:31:14Z,47,0,0,165808.jpg,2.2,0,Costa,278,Costa,3,Hélder Costa,203,Wolverhampton Wanderers,23,1330,1,2,2.66,2.01,0.18,0.14,Unfilled
375,450,8,4,2018-09-12T16:31:15Z,69,0,0,102057.jpg,4.8,0,Jiménez,1067,Jiménez,3,Raúl Jiménez,15,Wolverhampton Wanderers,28,2314,10,5,10.0,4.56,0.39,0.18,Unfilled
376,136,0,3,2018-12-29T20:31:18Z,51,0,0,159533.jpg,1.5,0,Traoré,246,Traoré,1,Adama Traoré,174,Wolverhampton Wanderers,22,673,1,1,1.08,2.16,0.14,0.29,Unfilled
377,100,1,3,2018-08-24T16:31:12Z,43,0,0,151589.jpg,2.6,0,Dendoncker,103,Dendoncker,1,Leander Dendoncker,231,Wolverhampton Wanderers,9,676,1,0,0.97,0.2,0.13,0.03,Unfilled
